Order ID,OrderChannel,OrderDate,PizzaSize,PizzaType,SideOrder,OrderAmount($),Tip($),PaymentMethod,RiderName,LocationType, Distance(Km) ,OrderTime, DeliveryTime(Mins) ,DeliveryLocation
1205,Website,24-Jan-20,XLarge,hawaiian,"Wings , Drink",27.34,4,Card,Sammie,House,2.7,20:20:00,26,Bogus Basin
1206,Website,25-Jan-20,Large,big_meat,"Wings , Drink",20.68,2.32,Card,Angel,House,2.3,11:34:38,22,Garden City
1207,Call Center,25-Jan-20,XLarge,ital_supr,"Wings , Drink",28.44,3,Card,Tim,House,1.8,12:07:09,17,Bogus Basin
1208,Website,25-Jan-20,Medium,sicilian,Drink,14.88,5.12,Cash,Angel,House,2.3,12:59:51,22,White Water (Downtown)
1209,Website,25-Jan-20,Large,five_cheese,"Wings , Drink",20.37,2,Card,Paul,House,2.3,14:15:54,22,White Water (Downtown)
1210,Website,25-Jan-20,XXL,hawaiian,"Wings,Drink, Pasta",36.47,3,Card,Tim,House,1.1,15:38:29,10,Collister South
1211,Call Center,25-Jan-20,Large,pep_msh_pep,Wings,19.6,4,Card,Angel,House,1.7,16:29:02,16,Collister North
1212,Website,25-Jan-20,Large,sicilian,Wings,18.88,1,Card,Angel,Apartment,0.3,17:55:40,2,Collister North
1213,Website,25-Jan-20,Large,thai_ckn,Wings,16.08,5,Card,Paul,House,2.1,18:23:25,20,Garden City
1214,Website,25-Jan-20,Large,big_meat,"Wings , Drink",22.06,7.94,Cash,Paul,Apartment,3.4,19:17:24,34,North End
1215,Website,25-Jan-20,Medium,five_cheese,No Side,8.83,1.17,Cash,Sammie,House,3.5,19:48:33,35,West Glennwood
1216,Call Center,25-Jan-20,XLarge,ital_supr,"Wings , Drink",27.78,2,Card,Sammie,House,1.7,20:30:11,16,Collister North
1217,Website,26-Jan-20,Large,southw_ckn,"Wings , Drink",22.08,0.92,Cash,Tim,House,1,12:13:16,9,Collister South
1218,Website,26-Jan-20,XXL,bbq_ckn,"Wings,Drink, Pasta",40.61,7,Card,Tim,House,1.2,12:29:52,11,Collister South
1219,Website,26-Jan-20,XXL,big_meat,"Wings,Drink, Pasta",38.74,3.26,Cash,Sammie,House,3.7,12:22:55,37,Bogus Basin
1220,Website,26-Jan-20,Large,sicilian,"Wings , Drink",21,1,Cash,Sammie,House,1.3,13:09:50,12,Collister North
1221,Website,26-Jan-20,XLarge,cali_ckn,"Wings , Drink",32.67,5,Card,Angel,House,1.2,13:23:16,11,White Water (Downtown)
1222,Website,26-Jan-20,XXL,four_cheese,"Wings,Drink, Pasta",36.9,4,Card,Tim,House,2.9,15:05:16,28,North End
1223,Website,26-Jan-20,XXL,sicilian,"Wings,Drink, Pasta",35.54,4,Card,Angel,House,3.6,16:47:39,36,Bogus Basin
1224,Call Center,26-Jan-20,Large,thai_ckn,"Wings , Drink",21.53,2,Card,Paul,Apartment,2.5,17:27:18,24,White Water (Downtown)
1225,Website,26-Jan-20,Large,spicy_ital,"Wings , Drink",21.53,3.47,Cash,Angel,Apartment,3,18:59:18,29,North End
1226,Website,26-Jan-20,Large,ital_supr,Wings,18.88,2.12,Cash,Sammie,Apartment,2.6,19:58:48,25,White Water (Downtown)
1227,Website,26-Jan-20,Large,spin_pestoach_supr,"Wings , Drink",21.93,7,Card,Paul,House,7.6,20:29:18,85,Hidden Springs
1228,Call Center,26-Jan-20,XLarge,cali_ckn,"Wings , Drink",26.31,5,Card,Tim,House,5.4,20:34:43,57,Bogus Basin
1229,Website,28-Jan-20,XLarge,ckn_pesto,"Wings , Drink",33.7,0.3,Cash,Tim,Apartment,2.2,11:50:19,21,Garden City
1230,Call Center,28-Jan-20,Large,classic_dlx,"Wings , Drink",24.54,5,Card,Angel,House,2.2,12:37:23,21,Garden City
1231,Website,28-Jan-20,XLarge,prsc_argla,"Wings , Drink",26.3,0,Card,Paul,Apartment,0.9,15:02:47,8,Collister North
1232,Website,28-Jan-20,Medium,spin_pestoach_supr,Drink,14.3,2.7,Cash,Tim,House,3.7,17:07:58,37,North End
1233,Call Center,28-Jan-20,Large,the_greek,"Wings , Drink",21,4,Cash,Sammie,House,4.1,18:11:37,42,Bogus Basin
1234,Website,28-Jan-20,Large,spicy_ital,Wings,19.95,5,Card,Sammie,House,0.8,19:27:14,7,Collister South
1235,Website,29-Jan-20,Large,green_garden,"Wings , Drink",22.07,2.93,Cash,Paul,Apartment,2.5,11:25:36,24,Garden City
1236,Call Center,29-Jan-20,XLarge,ital_supr,"Wings , Drink",26.01,1.99,Card,Angel,House,3.3,12:27:06,32,Garden City
1237,Website,29-Jan-20,Large,cali_ckn,Wings,15.42,4.58,Cash,Angel,House,0.9,13:25:22,8,Collister North
1238,Call Center,29-Jan-20,Large,hawaiian,Wings,15.71,3,Card,Angel,House,1.4,14:06:41,13,Collister North
1239,Website,29-Jan-20,Large,spin_pestoach_supr,Wings,15.97,4,Card,Paul,House,0.6,14:58:08,5,White Water (Downtown)
1240,WhatsApp,29-Jan-20,Medium,bbq_ckn,Drink,12.91,2,Card,Paul,Business,2.9,19:10:04,28,Garden City
1241,Call Center,29-Jan-20,Large,prsc_argla,"Wings , Drink",21.01,2,Card,Sammie,Apartment,0.6,20:45:34,5,Collister North
1242,Website,29-Jan-20,Large,bbq_ckn,"Wings , Drink",21.55,5,Card,Sammie,Apartment,1,20:55:20,9,Collister North
1243,Website,30-Jan-20,Large,calabrese,"Wings , Drink",22.8,3.2,Card,Tim,House,1.5,12:17:41,14,Collister North
1244,Website,30-Jan-20,Large,napolitana,Wings,17.84,2.16,Card,Tim,Apartment,2,12:37:36,19,Garden City
1245,Website,30-Jan-20,Medium,spin_pestoach_supr,No Side,5.94,1.06,Cash,Sammie,House,2.5,14:05:09,24,Collister North
1246,Website,30-Jan-20,Large,the_greek,"Wings , Drink",22.08,1.92,Cash,Sammie,House,2.2,15:01:55,21,Garden City
1247,Website,30-Jan-20,XLarge,prsc_argla,"Wings , Drink",31.74,5,Card,Angel,House,2.5,16:45:38,24,North End
1248,Website,30-Jan-20,Large,four_cheese,Wings,17.84,0,Card,Tim,House,2.1,17:18:27,20,North End
1249,Website,30-Jan-20,Large,pepperoni,Wings,15.44,2,Card,Angel,House,1.1,18:28:15,10,Collister North
1250,Website,30-Jan-20,Large,bbq_ckn,Wings,15.72,4.28,Cash,Paul,House,4.2,19:52:29,43,Bogus Basin
1251,Website,30-Jan-20,Large,sicilian,Wings,17.9,6,Card,Angel,House,3.8,20:01:57,38,Bogus Basin
1252,Website,30-Jan-20,Medium,veggie_veg,No Side,11.48,2,Card,Sammie,Apartment,3.8,21:35:22,38,North End
1253,Call Center,31-Jan-20,Large,ital_supr,Wings,15.18,3,Card,Paul,House,2.7,11:37:02,26,Collister North
1254,WhatsApp,31-Jan-20,Large,ital_supr,"Wings , Drink",23.18,4,Card,Tim,House,3.9,12:18:35,39,Bogus Basin
1255,Call Center,31-Jan-20,Large,ital_supr,"Wings , Drink",23.48,4.52,Cash,Tim,House,1.4,13:15:42,13,Collister South
1256,Website,31-Jan-20,Large,hawaiian,"Wings , Drink",24.59,6,Card,Angel,House,3.6,15:37:29,35,North End
1257,Website,31-Jan-20,Large,prsc_argla,Wings,18.9,2.1,Cash,Paul,Apartment,0.4,16:06:48,3,White Water (Downtown)
1258,Website,31-Jan-20,XLarge,southw_ckn,"Wings , Drink",28.12,3,Card,Tim,House,1.2,17:06:27,10,Collister South
1259,WhatsApp,31-Jan-20,Large,green_garden,"Wings , Drink",24.8,5,Card,Sammie,Apartment,0.4,12:11:55,3,White Water (Downtown)
1260,Website,31-Jan-20,XXL,pepperoni,"Wings,Drink, Pasta",35.85,5,Card,Sammie,House,3,12:58:26,28,Bogus Basin
1261,Website,31-Jan-20,Large,big_meat,"Wings , Drink",21,3,Card,Paul,House,3.5,14:57:41,34,West Glennwood
1262,Website,31-Jan-20,XLarge,thai_ckn,"Wings , Drink",26.44,3.16,Cash,Angel,Apartment,2.4,17:02:19,22,White Water (Downtown)
1263,Website,31-Jan-20,Large,pepperoni,Wings,15.71,2,Card,Angel,House,3.4,17:15:09,33,North End
1264,Website,31-Jan-20,Large,prsc_argla,Wings,15.71,0,Card,Tim,House,3.1,19:35:26,29,West Glennwood
1265,Call Center,31-Jan-20,XLarge,veggie_veg,"Wings , Drink",27.69,2,Cash,Paul,House,1.3,19:48:59,11,Collister North
1266,Website,31-Jan-20,Large,green_garden,Wings,16.73,2,Card,Paul,Apartment,2.3,20:01:36,21,Bogus Basin
1267,Website,31-Jan-20,Large,mexicana,Wings,17.37,5,Card,Sammie,House,1.6,20:07:36,14,Bogus Basin
1268,Call Center,31-Jan-20,XLarge,calabrese,"Wings , Drink",34.76,0.24,Cash,Sammie,Apartment,2.3,20:07:36,21,Garden City
1269,Website,1-Feb-20,Medium,ckn_pesto,Drink,12.87,2,Card,Tim,Apartment,3.8,11:40:25,38,Bogus Basin
1270,WhatsApp,1-Feb-20,Large,five_cheese,Wings,16.78,3.22,Cash,Tim,Apartment,0.4,12:02:01,3,White Water (Downtown)
1271,Call Center,1-Feb-20,Medium,ital_supr,Drink,12.54,2.46,Cash,Sammie,Apartment,3.2,12:30:38,31,Garden City
1272,WhatsApp,1-Feb-20,XLarge,pepperoni,"Wings , Drink",28.05,5,Card,Sammie,House,4.5,13:11:46,46,North End
1273,Website,1-Feb-20,Large,pepperoni,"Wings , Drink",21.01,4,Card,Angel,Apartment,2.2,14:37:02,20,Garden City
1274,Website,1-Feb-20,Large,spin_pestoach_supr,Wings,17.54,3,Card,Tim,House,0.9,15:02:56,7,Collister North
1275,Website,1-Feb-20,Large,green_garden,Wings,17.18,5,Card,Angel,Apartment,0.4,15:39:22,3,White Water (Downtown)
1276,Call Center,1-Feb-20,Large,ital_supr,"Wings , Drink",21,2,Cash,Paul,House,1.9,16:39:27,16,Collister South
1277,Website,1-Feb-20,Large,spicy_ital,"Wings , Drink",24.54,3.46,Cash,Sammie,Hotel,2.8,17:21:30,26,Garden City
1278,Website,1-Feb-20,Large,bbq_ckn,"Wings , Drink",20.36,3,Card,Angel,Apartment,0.4,17:46:32,3,White Water (Downtown)
1279,Website,1-Feb-20,Large,napolitana,"Wings , Drink",22.08,2.92,Cash,Sammie,Apartment,3.6,18:58:29,35,Garden City
1280,Website,1-Feb-20,Large,pep_msh_pep,Wings,18.9,4,Card,Angel,House,2.2,19:16:15,20,Garden City
1281,Website,1-Feb-20,XLarge,spicy_ital,"Wings , Drink",32.9,2.1,Cash,Angel,Hotel,2.9,19:57:35,27,Garden City
1282,Website,1-Feb-20,Large,four_cheese,Wings,19.31,5.69,Cash,Sammie,House,2.9,20:12:20,27,West Glennwood
1283,Website,1-Feb-20,XLarge,mexicana,"Wings , Drink",25.65,25,Card,Paul,House,1.3,20:38:29,11,Collister North
1284,Website,1-Feb-20,XLarge,cali_ckn,"Wings , Drink",26.31,5.69,Cash,Tim,Hotel,3.1,20:50:15,29,Garden City
1285,Call Center,1-Feb-20,Large,spin_pestoach_supr,Wings,17.31,1.69,Cash,Tim,Hotel,3.5,20:57:35,34,White Water (Downtown)
1286,Call Center,1-Feb-20,Large,hawaiian,Wings,16.24,3,Card,Angel,House,1.5,21:42:20,13,Collister South
1287,Call Center,2-Feb-20,Medium,sicilian,Drink,14.25,2.75,Cash,Paul,Apartment,2.2,11:18:50,20,Garden City
1288,Website,2-Feb-20,Large,spin_pestoach_supr,Wings,16.78,5,Card,Tim,Hotel,2.9,12:10:16,27,White Water (Downtown)
1289,Website,2-Feb-20,Large,veggie_veg,"Wings , Drink",24.04,5,Card,Sammie,Apartment,0.6,12:36:15,5,White Water (Downtown)
1290,Website,2-Feb-20,Large,peppr_salami,Wings,15.72,2.28,Cash,Sammie,House,1.5,12:46:56,13,Collister North
1291,Website,2-Feb-20,Medium,big_meat,Drink,14.01,0.99,Cash,Paul,Apartment,2.1,13:14:51,19,Garden City
1292,Website,2-Feb-20,XLarge,classic_dlx,"Wings , Drink",27.07,0,Cash,Angel,House,3,13:32:15,28,Garden City
1293,Website,2-Feb-20,Medium,napolitana,No Side,11.86,5.14,Cash,Angel,Apartment,2.6,14:00:59,24,West Glennwood
1294,Website,2-Feb-20,XLarge,napolitana,"Wings , Drink",28.44,1.56,Cash,Angel,Business,2.2,15:00:27,20,Garden City
1295,Call Center,2-Feb-20,XLarge,pepperoni,"Wings , Drink",27.37,4,Card,Paul,House,8.1,15:33:42,100,Hidden Springs
1296,WhatsApp,2-Feb-20,Large,peppr_salami,"Wings , Drink",21.43,2,Card,Paul,House,2.9,16:15:07,27,White Water (Downtown)
1297,Call Center,2-Feb-20,Large,prsc_argla,Wings,16.78,5.22,Cash,Sammie,Apartment,2.5,17:43:50,23,White Water (Downtown)
1298,Website,2-Feb-20,Medium,ckn_alfredo,No Side,11.86,3.14,Cash,Sammie,House,3.1,18:33:19,29,North End
1299,Website,2-Feb-20,XLarge,sicilian,"Wings , Drink",28.43,5,Card,Tim,House,2.8,18:54:39,26,Bogus Basin
1300,Website,2-Feb-20,Medium,spin_pestoach_supr,No Side,10.12,2,Card,Tim,House,1.8,19:13:35,15,Bogus Basin
1301,Website,2-Feb-20,Large,ital_supr,"Wings , Drink",21,6,Card,Sammie,House,1.2,20:56:37,10,White Water (Downtown)
1302,Website,2-Feb-20,Medium,five_cheese,No Side,9.89,1.11,Cash,Sammie,House,1.8,21:01:13,15,Collister North
1303,Call Center,3-Feb-20,Large,four_cheese,Wings,17.84,2.16,Cash,Angel,Apartment,2.5,11:42:40,23,White Water (Downtown)
1304,Call Center,3-Feb-20,Large,mexicana,Wings,15.72,2,Card,Tim,Apartment,3.3,12:38:57,32,North End
1305,Website,3-Feb-20,Large,southw_ckn,"Wings , Drink",23.14,6,Card,Angel,Apartment,3.8,14:19:41,38,Bogus Basin
1306,Website,3-Feb-20,Large,ital_supr,Wings,19.94,3.06,Cash,Paul,House,3.7,17:47:24,36,North End
1307,Website,3-Feb-20,Medium,sicilian,No Side,11.71,1,Card,Angel,Apartment,1.5,18:15:48,13,Collister South
1308,Website,3-Feb-20,XXL Pizza,hawaiian,"Wings, Pasta, Salad",53.83,10,Card,Sammie,House,2.6,18:49:37,24,Garden City
1309,Website,4-Feb-20,Large,soppressata,Wings,18.44,2,Card,Paul,Apartment,2.3,12:37:51,21,Garden City
1310,Website,4-Feb-20,Large,veggie_veg,"Wings , Drink",21,3,Card,Tim,Apartment,0.2,13:06:06,1,Collister North
1311,Call Center,4-Feb-20,Large,ital_supr,"Wings , Drink",22.97,0,Card,Tim,Apartment,2.2,14:03:15,20,Garden City
1312,Call Center,4-Feb-20,Large,calabrese,Wings,15.71,2.29,Cash,Angel,House,1.3,17:19:15,11,Collister South
1313,Website,4-Feb-20,XXL Pizza,four_cheese,"Wings, Pasta, Salad",45.38,4.62,Cash,Paul,House,8.1,18:15:56,100,Hidden Springs
1314,Website,4-Feb-20,XLarge,mexicana,"Wings , Drink",25.65,10,Card,Tim,House,2,19:54:45,17,North End
1315,Call Center,4-Feb-20,XLarge,pep_msh_pep,"Wings , Drink",28.48,4,Card,Sammie,House,2.8,20:35:48,26,North End
1316,Call Center,4-Feb-20,Large,mediterraneo,"Wings , Drink",21.8,6,Card,Tim,House,8.2,20:37:48,102,Hidden Springs
1317,Call Center,4-Feb-20,XLarge,cali_ckn,"Wings , Drink",28.42,3.58,Cash,Paul,House,2.1,21:05:48,19,North End
1318,Call Center,5-Feb-20,Medium,hawaiian,Drink,14.65,2,Cash,Angel,House,2.5,12:21:56,23,Garden City
1319,Call Center,5-Feb-20,Large,southw_ckn,Wings,18.9,1.1,Cash,Angel,Apartment,0.5,12:51:20,4,White Water (Downtown)
1320,Website,5-Feb-20,Large,ital_supr,Wings,19.96,3.04,Cash,Angel,House,2.5,13:49:20,23,North End
1321,Website,5-Feb-20,XLarge,pepperoni,"Wings , Drink",32.9,0,Cash,Paul,House,2.1,15:55:03,19,White Water (Downtown)
1322,Website,5-Feb-20,Large,sicilian,Wings,19.5,5,Card,Paul,House,2.2,17:02:17,20,Garden City
1323,Call Center,5-Feb-20,Large,the_greek,"Wings , Drink",23.53,2,Card,Sammie,House,0.7,18:23:27,5,Collister South
1324,WhatsApp,5-Feb-20,Large,pepperoni,Wings,18.39,4,Card,Sammie,Apartment,0.07,19:43:06,1,White Water (Downtown)
1325,Call Center,5-Feb-20,Large,the_greek,Wings,19.75,2.25,Cash,Tim,House,3.6,19:53:57,35,West Glennwood
1326,Website,5-Feb-20,Medium,spin_pestoach_supr,Drink,14.65,0,Cash,Tim,Apartment,0.8,20:36:44,6,Collister North
1327,Website,6-Feb-20,Large,ckn_alfredo,"Wings , Drink",22.08,5,Card,Sammie,Apartment,1.3,12:14:07,11,White Water (Downtown)
1328,WhatsApp,6-Feb-20,Large,cali_ckn,Wings,16.78,3.22,Cash,Sammie,Apartment,4.2,12:39:42,43,North End
1329,Website,6-Feb-20,XXL,cali_ckn,"Wings,Drink, Pasta",35.39,4,Card,Angel,House,4.8,13:39:53,50,Bogus Basin
1330,Website,6-Feb-20,Large,pepperoni,Wings,17.84,1,Card,Tim,Apartment,3.3,15:02:16,32,North End
1331,Website,6-Feb-20,XLarge,spicy_ital,"Wings , Drink",31.6,6,Card,Angel,Apartment,2.6,16:54:20,24,Garden City
1332,Call Center,6-Feb-20,Large,classic_dlx,"Wings , Drink",21,5,Card,Paul,Apartment,2.7,17:32:58,25,Garden City
1333,Website,6-Feb-20,Large,classic_dlx,"Wings , Drink",21.53,2,Card,Angel,House,2.2,18:07:00,20,Garden City
1334,Website,6-Feb-20,Large,ital_supr,Wings,18.84,2,Card,Angel,House,1.5,18:56:57,13,Collister South
1335,Website,6-Feb-20,Large,spicy_ital,"Wings , Drink",21,4,Cash,Sammie,House,3.1,19:42:52,29,North End
1336,Website,6-Feb-20,Large,five_cheese,Wings,17.18,4,Card,Angel,House,2.2,20:43:34,20,Garden City
1337,Call Center,7-Feb-20,Large,ital_supr,"Wings , Drink",20.57,2,Card,Sammie,House,1.9,11:44:09,16,Bogus Basin
1338,Website,7-Feb-20,XXL,four_cheese,"Wings,Drink, Pasta",42.73,4.27,Cash,Sammie,House,1.8,12:25:55,15,Bogus Basin
1339,Call Center,7-Feb-20,Medium,ital_supr,Drink,14.65,2.5,Card,Angel,House,1.2,13:18:01,10,Collister South
1340,Website,7-Feb-20,XXL,pepperoni,"Wings,Drink, Pasta",42.72,7,Card,Angel,House,0.9,13:46:19,7,Collister South
1341,Website,7-Feb-20,Large,thai_ckn,Wings,19.25,4,Card,Sammie,House,0.9,14:31:29,7,Collister North
1342,Call Center,7-Feb-20,XLarge,classic_dlx,"Wings , Drink",31.68,3.32,Cash,Sammie,House,1.4,16:23:27,12,Collister South
1343,WhatsApp,7-Feb-20,Large,ckn_pesto,Wings,16.07,0.93,Cash,Angel,House,3.5,17:23:24,34,West Glennwood
1344,Website,7-Feb-20,XLarge,mediterraneo,"Wings , Drink",34.36,3,Card,Sammie,House,2.7,18:22:56,25,Collister North
1345,Call Center,7-Feb-20,Large,napolitana,Wings,15.72,3,Card,Angel,House,1.1,18:58:21,9,Collister North
1346,WhatsApp,7-Feb-20,XLarge,veggie_veg,"Wings , Drink",28.16,3,Cash,Angel,House,1.2,19:32:03,10,Collister North
1347,Call Center,7-Feb-20,Large,mexicana,Wings,16.78,3,Card,Sammie,Business,3.2,20:04:22,31,West Glennwood
1348,Call Center,7-Feb-20,Large,big_meat,Wings,15.4,5,Card,Sammie,Apartment,3.5,20:25:05,34,West Glennwood
1349,Website,7-Feb-20,Large,prsc_argla,Wings,16.48,3.52,Cash,Sammie,House,3.1,20:35:02,29,West Glennwood
1350,Website,7-Feb-20,Medium,sicilian,Drink,13.97,3,Card,Tim,House,3.4,20:35:02,33,North End
1351,Website,8-Feb-20,Large,prsc_argla,Wings,18.83,3,Card,Angel,House,1.4,11:48:30,12,Collister North
1352,Call Center,8-Feb-20,Medium,spin_pesto,Drink,13.6,1.4,Card,Angel,House,1,12:03:04,8,Collister South
1353,Call Center,8-Feb-20,XXL,thai_ckn,"Wings,Drink, Pasta",38.76,6,Card,Sammie,House,0.7,12:50:12,5,Collister North
1354,Website,8-Feb-20,Large,bbq_ckn,"Wings , Drink",20.83,4.17,Cash,Sammie,House,1,13:30:53,8,White Water (Downtown)
1355,Call Center,8-Feb-20,XXL Pizza,big_meat,"Wings, Pasta, Salad",61.61,10,Card,Angel,Apartment,0.3,14:13:48,2,White Water (Downtown)
1356,Website,8-Feb-20,Large,classic_dlx,Wings,18.18,2,Card,Sammie,House,0.6,16:03:48,5,White Water (Downtown)
1357,Call Center,8-Feb-20,XXL,five_cheese,"Wings,Drink, Pasta",39.78,2,Card,Angel,House,2.4,16:14:26,22,West Glennwood
1358,Website,8-Feb-20,XXL Pizza,four_cheese,"Wings, Pasta, Salad",66.08,7,Card,Sammie,House,3.2,16:48:33,31,North End
1359,Call Center,8-Feb-20,XLarge,green_garden,"Wings , Drink",26.38,5,Card,Angel,Apartment,1.7,18:03:12,14,Collister North
1360,WhatsApp,8-Feb-20,XLarge,ital_supr,"Wings , Drink",27.52,5.48,Cash,Angel,House,1.6,18:42:45,14,Collister North
1361,Website,8-Feb-20,XLarge,ital_supr,"Wings , Drink",27.35,7,Card,Angel,House,2.4,18:45:57,22,West Glennwood
1362,Website,8-Feb-20,Large,sicilian,Wings,17.84,4,Card,Sammie,House,3.3,18:51:46,32,North End
1363,Website,8-Feb-20,Large,the_greek,"Wings , Drink",20.68,4,Card,Angel,House,7.5,20:03:53,90,Hidden Springs
1364,Website,8-Feb-20,Medium,the_greek,Drink,14.35,2,Card,Sammie,House,2.6,20:36:12,24,North End
1365,Website,8-Feb-20,Large,prsc_argla,Wings,17.84,4.16,Cash,Angel,House,1.8,20:45:55,15,Collister North
1366,Website,9-Feb-20,Large,sicilian,"Wings , Drink",24.84,5.52,Cash,Angel,Apartment,0.5,11:53:48,4,White Water (Downtown)
1367,Website,9-Feb-20,Medium,thai_ckn,No Side,10.95,0,Card,Sammie,House,3,12:15:04,28,North End
1368,Website,9-Feb-20,XLarge,pepperoni,"Wings , Drink",32.14,5,Card,Sammie,House,0.8,13:06:58,6,Collister South
1369,Website,9-Feb-20,Large,cali_ckn,"Wings , Drink",24.03,5,Card,Sammie,House,1.7,13:27:55,14,Collister South
1370,Call Center,9-Feb-20,Medium,five_cheese,Drink,14.94,5.06,Cash,Angel,Apartment,0.3,15:09:11,2,Collister North
1371,WhatsApp,9-Feb-20,XXL Pizza,four_cheese,"Wings, Pasta, Salad",47.49,4,Card,Angel,Apartment,2.4,16:18:07,22,White Water (Downtown)
1372,Website,9-Feb-20,XXL,southw_ckn,"Wings,Drink, Pasta",39.53,3.47,Cash,Sammie,House,2.6,17:20:52,24,Collister North
1373,Website,9-Feb-20,Large,ital_supr,Wings,18.9,6.1,Cash,Sammie,House,2.1,17:55:42,19,Garden City
1374,Website,9-Feb-20,Large,calabrese,"Wings , Drink",20.03,2,Card,Angel,House,4.1,18:33:33,41,North End
1375,Website,9-Feb-20,Large,cali_ckn,"Wings , Drink",23.67,0,Card,Sammie,House,3.6,18:46:16,35,North End
1376,Website,9-Feb-20,Large,hawaiian,Wings,16.78,4,Card,Sammie,House,1.1,18:46:57,9,Collister South
1377,Website,9-Feb-20,Medium,classic_dlx,Drink,12.54,3.46,Card,Angel,House,2.5,19:04:17,23,North End
1378,Website,9-Feb-20,XLarge,ital_supr,"Wings , Drink",32.36,7,Card,Sammie,House,2,19:26:46,17,North End
1379,Website,9-Feb-20,XLarge,peppr_salami,"Wings , Drink",34.77,10,Card,Angel,Apartment,2.7,19:51:49,25,White Water (Downtown)
1380,Website,9-Feb-20,Large,peppr_salami,Wings,15.71,3,Card,Angel,House,2.7,20:42:06,25,Garden City
1381,Website,11-Feb-20,Medium,soppressata,Drink,12.54,1.46,Cash,Sammie,Business,3.5,12:08:44,34,North End
1382,Website,11-Feb-20,Large,five_cheese,"Wings , Drink",21.36,4,Card,Sammie,House,3.1,12:57:12,29,North End
1383,Website,11-Feb-20,Large,spicy_ital,"Wings , Drink",21.39,5,Card,Angel,House,0.8,14:28:10,6,Collister South
1384,Website,11-Feb-20,Large,the_greek,Wings,16.08,3.92,Cash,Angel,House,3.3,16:03:50,32,Garden City
1385,Call Center,11-Feb-20,Medium,prsc_argla,No Side,10.26,3,Card,Angel,Apartment,3.4,17:50:59,33,White Water (Downtown)
1386,Website,11-Feb-20,Large,southw_ckn,"Wings , Drink",21.79,2.21,Cash,Angel,Apartment,2.1,18:20:37,19,Garden City
1387,Website,11-Feb-20,Large,classic_dlx,"Wings , Drink",21.95,3.05,Cash,Sammie,Apartment,2.4,19:36:22,22,White Water (Downtown)
1388,Website,11-Feb-20,Large,brie_carre,Wings,19.21,2,Card,Angel,House,3.1,20:52:36,29,Garden City
1389,Website,12-Feb-20,XLarge,peppr_salami,"Wings , Drink",25.78,3,Card,Sammie,House,1.1,12:41:46,9,Collister North
1390,Call Center,12-Feb-20,Large,classic_dlx,Wings,15.44,4.56,Cash,Sammie,House,2.4,13:37:32,22,White Water (Downtown)
1391,Website,12-Feb-20,Large,hawaiian,"Wings , Drink",22.6,4.4,Cash,Angel,Hotel,3.2,16:25:28,31,Garden City
1392,Website,12-Feb-20,Large,ital_supr,"Wings , Drink",22.16,2,Card,Angel,Apartment,0.5,18:11:20,4,White Water (Downtown)
1393,Website,12-Feb-20,Large,spin_pestoach_supr,"Wings , Drink",21.79,6.21,Cash,Angel,House,1.2,19:32:31,10,Collister North
1394,Website,12-Feb-20,Large,five_cheese,"Wings , Drink",23.14,7,Card,Sammie,Business,2.9,20:19:45,27,White Water (Downtown)
1395,Website,12-Feb-20,Medium,ital_supr,Drink,13.68,0,Card,Angel,Apartment,0.2,20:31:45,1,Collister North
1396,Website,12-Feb-20,Medium,spin_pestoach_supr,No Side,10.26,1,Card,Angel,Apartment,3.1,20:51:45,29,Garden City
1397,Call Center,13-Feb-20,Large,spin_pestoach_supr,Wings,18.94,5,Card,Sammie,House,2.1,11:40:45,19,Collister South
1398,Call Center,13-Feb-20,Large,big_meat,"Wings , Drink",20.49,1,Card,Sammie,Apartment,0.9,13:15:44,7,Collister North
1399,Call Center,13-Feb-20,Large,bbq_ckn,Wings,15.27,1.73,Cash,Angel,Hotel,2.7,13:43:18,25,Garden City
1400,Website,13-Feb-20,Medium,prsc_argla,Drink,13.6,2,Card,Sammie,Apartment,0.6,14:09:28,5,White Water (Downtown)
1401,Website,13-Feb-20,Large,ckn_pesto,"Wings , Drink",24.01,5,Card,Sammie,House,3.7,15:49:39,34,North End
1402,Website,13-Feb-20,Large,classic_dlx,Wings,18.9,5,Card,Angel,Apartment,2.6,17:28:21,23,West Glennwood
1403,Website,13-Feb-20,Large,mediterraneo,Wings,15.71,0,Card,Sammie,Business,2.4,18:12:59,21,Garden City
