Delivery_ID,Rider_Name,Location_Type,Distance_Km,Order_Time,Delivery_Time_Mins,Delivery_Location
1487,Paul,Apartment,3.3,20:36:26,30,Garden City
1488,Angel,House,1,20:57:26,9,Collister North
1489,Sammie,House,3,12:14:36,27,Bogus Basin
1490,Paul,Apartment,2.5,13:11:49,22,White Water (Downtown)
1491,Tim,Apartment,2.1,14:31:07,19,Garden City
1492,Tim,Hotel,3.2,16:33:26,29,Garden City
1493,Angel,House,5,17:59:16,47,Bogus Basin
1494,Paul,Apartment,1.3,18:13:36,11,White Water (Downtown)
1495,Tim,Apartment,2.1,18:19:49,19,Garden City
1496,Sammie,House,2.3,18:46:50,20,White Water (Downtown)
1497,Sammie,House,0.8,19:15:55,7,White Water (Downtown)
1498,Paul,House,2.3,19:49:45,20,North End
1499,Angel,House,2.5,20:02:50,22,Garden City
1500,Tim,Apartment,2.1,20:15:55,19,Garden City
1501,Angel,Hotel,3.5,20:49:45,32,Garden City
1502,Paul,Apartment,0.3,12:10:09,2,Collister North
1503,Paul,House,1,12:49:46,9,Collister South
1504,Sammie,House,3.8,13:47:17,35,Bogus Basin
1505,Sammie,Apartment,0.8,16:11:51,7,Collister North
1506,Tim,House,2.3,17:44:22,20,White Water (Downtown)
1507,Tim,Apartment,3.5,18:28:02,32,White Water (Downtown)
1508,Sammie,House,2.1,11:51:20,19,North End
1509,Sammie,Apartment,3.3,13:09:26,30,North End
1510,Angel,House,1.8,16:24:35,16,Collister South
1511,Tim,House,3.5,17:32:01,32,North End
1512,Angel,Apartment,1.7,19:54:08,15,White Water (Downtown)
1513,Paul,House,2.8,20:32:50,25,North End
1514,Paul,Apartment,2.9,11:55:09,26,North End
1515,Angel,House,4.2,12:59:35,39,Bogus Basin
1516,Sammie,Apartment,0.6,15:23:04,5,White Water (Downtown)
1517,Paul,House,1.1,16:23:43,9,Collister North
1518,Sammie,Apartment,3,17:50:11,27,Bogus Basin
1519,Tim,Apartment,0.3,17:58:55,2,White Water (Downtown)
1520,Angel,House,4,18:34:12,37,North End
1521,Tim,House,2.1,20:01:59,19,White Water (Downtown)
1522,Angel,Apartment,2.8,12:27:06,25,Garden City
1523,Angel,House,1.6,13:04:13,14,Garden City
1524,Sammie,Business,2.9,13:34:52,26,Garden City
1525,Angel,Business,3.6,13:50:13,33,Garden City
1526,Angel,House,0.9,15:33:50,8,Collister North
1527,Paul,House,1.2,16:08:01,10,White Water (Downtown)
1528,Tim,House,2.7,16:33:00,24,Garden City
1529,Tim,House,2.9,16:56:17,26,West Glennwood
1530,Paul,House,2.2,17:23:22,20,Collister North
1531,Paul,Business,0.6,17:46:17,5,Collister South
1532,Angel,Apartment,0.3,18:44:45,2,Collister North
1533,Tim,House,2,19:08:40,18,Collister South
1534,Paul,Business,0.6,19:28:52,5,Collister South
1535,Sammie,House,1.7,19:58:03,15,Collister North
1536,Angel,House,2.5,20:39:30,22,Collister South
1537,Sammie,Apartment,1.2,20:55:23,10,Collister North
1538,Paul,House,3.3,12:31:27,30,Garden City
1539,Paul,House,1.6,12:40:08,14,Collister South
1540,Angel,House,2,13:00:01,18,Garden City
1541,Angel,House,2,13:05:30,18,Garden City
1542,Angel,House,1.5,13:06:22,13,Collister South
1543,Tim,House,1.5,13:45:53,13,Collister South
1544,Sammie,House,1.4,13:48:29,12,Collister South
1545,Paul,Apartment,3.9,14:10:52,36,North End
1546,Angel,House,3.5,15:09:14,32,West Glennwood
1547,Tim,House,2.2,16:49:55,20,Garden City
1548,Paul,Apartment,0.4,17:46:25,3,White Water (Downtown)
1549,Sammie,Apartment,2.3,17:59:09,20,West Glennwood
1550,Angel,House,1.8,18:01:10,16,Collister South
1551,Sammie,Apartment,2.5,18:34:37,22,White Water (Downtown)
1552,Paul,Apartment,2.9,18:35:54,26,North End
1553,Angel,House,1.6,18:48:44,14,Collister North
1554,Tim,Business,2.9,19:03:12,25,Garden City
1555,Angel,Apartment,2.9,19:15:29,25,Garden City
1556,Angel,House,3.6,19:40:48,32,North End
1557,Sammie,House,1.2,20:11:42,9,White Water (Downtown)
1558,Angel,House,0.2,20:18:10,1,Collister North
1559,Angel,Apartment,2.9,20:46:07,25,North End
1560,Paul,House,2.2,21:01:21,18,Garden City
1561,Tim,House,0.9,21:13:20,7,Collister South
1562,Tim,Apartment,2.6,21:34:42,22,White Water (Downtown)
1563,Paul,Apartment,2.7,21:48:10,23,West Glennwood
1564,Paul,House,1,20:51:58,8,White Water (Downtown)
1565,Angel,House,2.8,11:49:10,24,North End
1566,Tim,Apartment,2.1,12:28:42,17,Garden City
1567,Paul,House,2.5,12:43:22,21,White Water (Downtown)
1568,Sammie,House,2.9,12:48:32,25,White Water (Downtown)
1569,Angel,Apartment,0.6,13:04:31,4,White Water (Downtown)
1570,Sammie,Apartment,0.8,13:15:45,6,Collister North
1571,Paul,House,2.6,13:20:53,22,North End
1572,Paul,House,1.8,13:34:22,14,Garden City
1573,Angel,House,0.7,14:22:04,5,Collister North
1574,Angel,Hotel,2.7,15:34:14,23,Garden City
1575,Angel,Business,3.2,16:08:10,28,Garden City
1576,Tim,Business,2.7,16:51:32,23,White Water (Downtown)
1577,Sammie,House,2.5,17:48:55,21,North End
1578,Paul,Apartment,1.6,17:59:23,13,Collister South
1579,Angel,House,1.4,18:28:24,11,Collister South
1580,Tim,House,2,18:28:45,16,North End
1581,Paul,House,2.5,18:52:41,21,North End
1582,Sammie,House,2.8,19:14:44,24,North End
1583,Angel,House,1.3,19:27:42,10,Collister North
1584,Sammie,Apartment,0.2,19:32:13,1,Collister North
1585,Paul,House,1.5,19:37:38,12,Collister South
1586,Angel,House,0.8,20:05:29,6,Collister South
1587,Sammie,Apartment,1.1,20:12:33,8,White Water (Downtown)
1588,Paul,Business,2.2,20:35:52,18,Garden City
1589,Paul,Apartment,2.6,12:06:43,22,Garden City
1590,Angel,House,3.4,12:45:52,30,North End
1591,Sammie,Apartment,0.08,13:49:02,1,White Water (Downtown)
1592,Angel,Business,2.5,14:31:07,21,West Glennwood
1593,Tim,Business,2.8,15:19:34,24,Garden City
1594,Sammie,House,2.1,16:32:20,17,Collister North
1595,Paul,Apartment,3.6,17:04:28,32,Collister South
1596,Angel,House,1.8,18:03:31,14,North End
1597,Tim,House,2.5,18:46:44,21,North End
1598,Paul,House,1.5,20:16:35,12,Collister North
1599,Sammie,House,2.1,20:30:03,17,Collister North
1600,Angel,House,1.7,20:40:20,14,White Water (Downtown)
1601,Angel,Apartment,2.3,11:33:30,19,White Water (Downtown)
1602,Paul,House,1.3,12:22:42,10,West Glennwood
1603,Sammie,House,0.8,13:32:03,6,West Glennwood
1604,Tim,House,0.3,14:01:53,2,White Water (Downtown)
1605,Paul,Apartment,0.07,15:06:07,0,White Water (Downtown)
1606,Angel,House,1.1,15:26:30,8,Collister North
1607,Sammie,Apartment,3.5,16:40:54,31,Garden City
1608,Paul,House,1,17:40:51,8,Collister North
1609,Sammie,Business,2.9,18:17:55,25,West Glennwood
1610,Tim,House,1.3,19:19:17,10,Collister North
1611,Angel,Business,0.8,20:36:17,6,Collister North
1612,Angel,House,0.7,20:52:53,5,White Water (Downtown)
1613,Sammie,House,1.8,11:39:16,14,Bogus Basin
1614,Angel,House,3.4,12:19:41,30,White Water (Downtown)
1615,Sammie,House,2,12:57:16,16,North End
1616,Angel,Apartment,3,13:36:00,26,White Water (Downtown)
1617,Angel,House,3.9,14:10:42,35,North End
1618,Sammie,Apartment,3.4,15:13:24,30,Bogus Basin
1619,Sammie,House,2.8,16:08:18,24,White Water (Downtown)
1620,Angel,House,0.8,16:37:42,6,Collister South
1621,Sammie,House,2.4,16:47:10,20,Garden City
1622,Tim,House,2.7,17:17:54,23,Collister North
1623,Tim,Apartment,0.8,18:20:40,6,Collister North
1624,Sammie,Apartment,0.08,18:56:12,1,White Water (Downtown)
1625,Angel,House,1.7,19:57:01,14,Collister North
1626,Tim,Apartment,3.3,20:30:29,29,Bogus Basin
1627,Sammie,Apartment,2.7,12:16:18,23,Garden City
1628,Paul,House,3.5,13:40:53,31,Garden City
1629,Angel,House,2.8,14:07:17,24,Bogus Basin
1630,Tim,House,2.5,15:05:04,21,Garden City
1631,Paul,Apartment,0.7,16:21:01,5,Collister South
1632,Sammie,House,2.5,17:16:23,21,North End
1633,Angel,House,2.1,17:47:12,17,North End
1634,Angel,House,1.8,18:14:44,14,North End
1635,Paul,Apartment,2.3,18:17:52,19,White Water (Downtown)
1636,Sammie,Apartment,0.8,18:29:27,6,Collister North
1637,Tim,Apartment,0.9,18:40:05,7,White Water (Downtown)
1638,Paul,House,3.1,18:44:06,27,North End
1639,Angel,Apartment,2.2,19:38:35,18,Garden City
1640,Sammie,Apartment,0.2,20:31:06,1,Collister North
1641,Paul,Apartment,0.3,11:26:53,2,Collister North
1642,Sammie,House,0.9,11:38:55,7,Collister South
1643,Tim,House,1.9,11:55:55,15,North End
1644,Angel,House,1.4,11:59:46,11,Collister North
1645,Angel,Apartment,0.4,12:25:14,3,White Water (Downtown)
1646,Sammie,Business,3.6,12:53:42,32,White Water (Downtown)
1647,Angel,Apartment,3.9,13:01:00,35,North End
1648,Sammie,House,1.8,14:23:11,14,Bogus Basin
1649,Angel,House,3.8,14:59:42,34,West Glennwood
1650,Angel,Business,3.6,15:28:20,32,White Water (Downtown)
1651,Sammie,House,2.4,15:36:51,20,North End
1652,Sammie,Apartment,3,16:22:54,26,Garden City
1653,Tim,House,1.5,16:33:26,12,Collister South
1654,Sammie,House,0.9,17:31:13,7,Collister North
1655,Paul,Apartment,0.7,17:31:59,5,White Water (Downtown)
1656,Angel,Business,3.2,17:40:39,28,Garden City
1657,Tim,House,2.9,17:51:34,25,Garden City
1658,Paul,Business,2.6,18:06:14,22,West Glennwood
1659,Sammie,Business,2.9,18:17:44,25,Garden City
1660,Angel,Business,2,18:23:10,16,Garden City
1661,Angel,House,3.1,18:38:27,27,West Glennwood
1662,Paul,House,3.1,18:44:12,27,West Glennwood
1663,Sammie,House,2.8,18:52:48,24,North End
1664,Tim,House,3.9,19:31:16,35,Bogus Basin
1665,Paul,Apartment,3.1,20:33:01,27,Garden City
1666,Angel,House,1.4,20:51:35,11,Collister South
1667,Sammie,House,3.3,20:54:14,29,West Glennwood
1668,Paul,Apartment,2.1,12:20:55,17,Garden City
1669,Sammie,House,0.9,12:38:35,7,Collister South
1670,Tim,House,2.3,13:01:04,19,Garden City
1671,Angel,House,1.9,13:27:20,15,Bogus Basin
1672,Angel,House,2,13:59:43,16,White Water (Downtown)
1673,Sammie,House,3.7,14:22:46,33,Bogus Basin
1674,Angel,Apartment,3.4,14:36:10,30,West Glennwood
1675,Sammie,Business,0.2,15:01:15,1,Collister South
1676,Angel,Hotel,3.6,15:08:11,32,White Water (Downtown)
1677,Angel,Apartment,3.1,16:11:25,27,Bogus Basin
1678,Sammie,House,3.9,16:28:56,35,North End
1679,Sammie,House,8.3,16:44:45,90,Hidden Springs
1680,Angel,House,4.8,16:51:18,46,Bogus Basin
1681,Sammie,Apartment,0.09,17:44:37,1,White Water (Downtown)
1682,Sammie,Business,0.2,17:56:29,1,White Water (Downtown)
1683,Angel,Business,1.4,18:31:17,11,White Water (Downtown)
1684,Sammie,Business,2.7,18:51:47,23,Garden City
1685,Sammie,House,1.4,19:08:30,11,Garden City
1686,Paul,Business,2.5,19:15:28,21,Garden City
1687,Angel,Apartment,2.3,19:25:32,19,Garden City
1688,Sammie,Business,3.2,19:56:12,28,West Glennwood
1689,Angel,Apartment,3.2,20:06:52,28,Bogus Basin
1690,Tim,House,0.7,20:43:30,5,Collister South
1691,Paul,Apartment,0.2,12:37:50,1,Collister North
1692,Sammie,Apartment,2.7,13:11:54,23,West Glennwood
1693,Angel,Business,3.1,13:15:15,27,Garden City
1694,Sammie,House,1.3,15:22:39,10,Collister North
1695,Angel,Apartment,1,15:54:43,8,Collister North
1696,Angel,House,1.1,16:14:10,8,Collister South
1697,Angel,House,2.9,17:05:58,25,West Glennwood
1698,Sammie,Apartment,0.9,17:18:15,7,White Water (Downtown)
1699,Tim,Apartment,0.3,17:26:26,2,White Water (Downtown)
1700,Tim,House,2.5,17:34:01,21,North End
1701,Sammie,House,2.2,17:48:24,18,Collister North
1702,Paul,Apartment,0.7,17:52:46,5,White Water (Downtown)
1703,Sammie,House,2.5,17:58:58,21,North End
1704,Angel,House,3.2,18:19:31,28,West Glennwood
1705,Sammie,House,7.3,18:46:00,77,Hidden Springs
1706,Angel,House,1.7,19:22:13,14,Collister South
1707,Paul,Business,2.8,19:52:53,24,Garden City
1708,Sammie,House,2.5,20:22:37,21,North End
1709,Tim,House,2.6,20:23:31,22,Collister North
1710,Angel,House,1,12:21:02,8,Collister North
1711,Angel,House,3.7,12:47:09,33,North End
1712,Sammie,House,2.6,13:48:58,22,West Glennwood
1713,Angel,Apartment,2.1,14:36:05,17,Garden City
1714,Sammie,House,4.6,16:57:03,43,Bogus Basin
1715,Angel,House,5.5,17:46:05,54,Bogus Basin
1716,Angel,Apartment,0.3,18:30:12,2,White Water (Downtown)
1717,Sammie,House,3.1,19:19:09,27,West Glennwood
1718,Sammie,House,2.2,20:12:29,18,Garden City
1719,Angel,Business,3.3,11:33:38,29,Garden City
1720,Sammie,Apartment,2.6,12:15:51,22,White Water (Downtown)
1721,Sammie,House,2.5,13:08:20,21,White Water (Downtown)
1722,Angel,Apartment,2,13:55:24,16,North End
1723,Sammie,Apartment,3,15:16:57,26,North End
1724,Sammie,House,0.9,16:46:48,7,Collister North
1725,Paul,House,1.5,17:28:44,12,White Water (Downtown)
1726,Angel,House,3.4,18:42:17,30,West Glennwood
1727,Sammie,House,2.4,20:12:18,20,Garden City
1728,Angel,House,0.9,20:39:10,7,Collister South
1729,Tim,Apartment,2.5,12:54:04,21,Garden City
1730,Paul,Apartment,2,13:27:58,16,Garden City
1731,Sammie,House,1.7,13:37:07,14,Collister North
1732,Angel,House,2.3,14:26:31,19,Garden City
1733,Sammie,Apartment,1.9,14:34:16,15,Garden City
1734,Angel,Apartment,2.6,15:19:48,22,White Water (Downtown)
1735,Angel,Apartment,2.6,15:52:38,22,White Water (Downtown)
1736,Angel,House,3.2,16:19:49,28,North End
1737,Sammie,House,3,17:36:48,26,North End
1738,Tim,House,2,18:12:15,16,North End
1739,Tim,House,1,18:52:53,8,Collister North
1740,Sammie,Apartment,0.08,19:10:44,1,White Water (Downtown)
1741,Paul,House,3.1,19:29:19,27,Garden City
1742,Sammie,Apartment,2.1,20:20:01,17,Garden City
1743,Angel,House,3.1,20:44:16,27,North End
1744,Sammie,House,1.6,11:59:42,13,North End
1745,Angel,House,2.9,12:27:34,25,West Glennwood
1746,Sammie,Apartment,3,13:03:45,26,White Water (Downtown)
1747,Angel,House,2.5,13:52:29,21,North End
1748,Sammie,Apartment,3.5,15:19:11,31,White Water (Downtown)
1749,Angel,House,2.1,15:43:19,17,Garden City
1750,Angel,House,2.3,16:09:52,19,White Water (Downtown)
1751,Sammie,Apartment,0.9,16:30:45,7,White Water (Downtown)
1752,Angel,Apartment,2.4,17:26:25,20,White Water (Downtown)
1753,Tim,House,0.8,17:40:39,6,Collister South
1754,Angel,House,1.9,18:12:12,15,Bogus Basin
1755,Sammie,House,2.3,18:52:06,19,Collister North
1756,Angel,Apartment,1.4,19:41:07,11,Garden City
1757,Paul,House,2.9,20:10:06,25,North End
1758,Sammie,House,1.9,20:18:09,15,Collister North
1759,Paul,House,1.3,20:43:19,10,Collister South
1760,Angel,House,2.3,11:42:17,19,White Water (Downtown)
1761,Sammie,Apartment,3,12:13:11,26,White Water (Downtown)
1762,Angel,House,1.7,12:39:50,14,Collister North
1763,Angel,Business,0.6,13:13:54,4,Collister South
1764,Sammie,Apartment,3.4,13:22:39,30,Bogus Basin
1765,Angel,Apartment,0.5,13:34:42,4,White Water (Downtown)
1766,Sammie,House,2.4,14:15:27,20,Garden City
1767,Angel,House,3.7,14:39:17,33,West Glennwood
1768,Tim,Apartment,3.5,15:46:39,31,White Water (Downtown)
1769,Sammie,Hotel,3,16:37:10,26,White Water (Downtown)
1770,Angel,House,5.2,16:53:07,50,Bogus Basin
1771,Angel,Apartment,0.3,16:59:17,2,Collister North
1772,Sammie,House,2.7,17:23:28,23,Bogus Basin
1773,Sammie,House,3,17:48:25,26,North End
1774,Angel,Apartment,1.7,17:58:57,14,Collister North
1775,Sammie,Apartment,2.3,18:31:48,19,Garden City
1776,Angel,Apartment,0.07,18:38:14,0,White Water (Downtown)
1777,Sammie,Apartment,3,18:41:14,26,West Glennwood
1778,Paul,Apartment,0.5,18:45:05,4,White Water (Downtown)
1779,Paul,Hotel,3.3,19:22:36,29,White Water (Downtown)
1780,Sammie,Hotel,3.3,19:41:47,29,White Water (Downtown)
1781,Sammie,Apartment,2.2,20:04:19,18,Garden City
1782,Angel,Apartment,1.2,20:11:47,9,Collister South
1783,Tim,Apartment,2,20:17:02,16,North End
1784,Sammie,House,1.5,20:23:19,12,Collister South
1785,Angel,Apartment,1,20:41:47,8,Collister North
1786,Sammie,House,0.9,11:28:51,7,Collister North
1787,Sammie,House,2.2,11:52:29,18,North End
1788,Tim,House,2.5,12:01:07,21,West Glennwood
1789,Tim,Apartment,1.2,12:09:47,9,Collister South
1790,Sammie,Apartment,3.2,12:22:13,28,Garden City
1791,Sammie,House,2.2,13:47:09,18,Collister North
1792,Angel,Apartment,1.1,13:53:58,8,White Water (Downtown)
1793,Paul,Apartment,3.1,14:30:53,27,North End
1794,Sammie,House,7.6,15:33:26,81,Hidden Springs
1795,Angel,House,1.1,16:15:28,8,Collister North
1796,Angel,Business,2.1,17:12:05,17,Garden City
1797,Tim,Apartment,3,17:54:32,26,North End
1798,Angel,House,2.8,18:05:54,24,North End
1799,Paul,Apartment,2.5,18:27:55,21,Garden City
1800,Angel,Business,3.1,19:12:17,27,Garden City
1801,Angel,House,1.7,19:47:07,14,Collister North
1802,Tim,Apartment,2,20:19:31,16,Garden City
1803,Paul,House,2.4,20:24:37,20,West Glennwood
1804,Angel,Business,1.3,20:37:33,10,White Water (Downtown)
1805,Sammie,Business,3.5,20:41:22,31,White Water (Downtown)
1806,Angel,Apartment,0.7,20:47:33,5,White Water (Downtown)
1807,Angel,Business,3.1,21:13:22,27,Garden City
1808,Sammie,House,2.3,11:29:28,19,North End
1809,Angel,House,1.3,12:03:28,10,Collister South
1810,Angel,House,2.4,12:24:20,20,North End
1811,Angel,Apartment,1.6,12:39:00,13,Collister North
1812,Sammie,Apartment,2.3,13:31:07,19,White Water (Downtown)
1813,Paul,Apartment,2.1,13:43:22,17,Garden City
1814,Sammie,Apartment,2.1,14:25:22,17,Garden City
1815,Tim,Apartment,2.6,14:35:07,22,White Water (Downtown)
1816,Angel,House,1.9,15:39:58,15,North End
1817,Angel,Apartment,4.5,15:53:07,42,North End
1818,Sammie,Apartment,0.7,16:01:38,5,Collister South
1819,Angel,House,2,16:26:22,16,Collister North
1820,Sammie,House,0.4,16:42:22,3,Collister North
1821,Angel,House,2.6,17:17:50,22,Collister North
1822,Angel,House,1.5,17:36:30,12,Collister North
1823,Sammie,Apartment,2.9,18:26:50,25,White Water (Downtown)
1824,Sammie,House,1.2,18:34:53,9,Collister North
1825,Angel,House,2.9,20:09:24,25,West Glennwood
1826,Sammie,Apartment,2.3,20:35:39,19,North End
1827,Sammie,House,2.7,11:30:31,23,Garden City
1828,Angel,Apartment,2.3,12:06:18,19,Garden City
1829,Sammie,Apartment,2.6,12:46:46,22,White Water (Downtown)
1830,Sammie,Apartment,0.4,14:01:07,3,White Water (Downtown)
1831,Paul,House,1.7,15:58:44,14,Bogus Basin
1832,Angel,House,3,16:21:43,26,Bogus Basin
1833,Sammie,Apartment,1.7,17:30:17,14,White Water (Downtown)
1834,Angel,Apartment,0.7,18:23:08,5,White Water (Downtown)
1835,Tim,House,1.1,19:58:05,8,White Water (Downtown)
1836,Paul,Apartment,2.7,20:52:02,23,White Water (Downtown)
1837,Sammie,House,2.3,12:48:33,19,White Water (Downtown)
1838,Angel,House,1.1,13:00:15,8,Collister North
1839,Sammie,House,1.2,13:31:42,9,Collister North
1840,Angel,Apartment,4.1,14:08:42,38,North End
1841,Angel,House,3.7,14:18:41,33,Bogus Basin
1842,Angel,Apartment,3.9,15:39:43,35,Bogus Basin
1843,Sammie,House,2.6,16:05:59,22,North End
1844,Tim,House,2.4,16:25:52,20,White Water (Downtown)
1845,Tim,Apartment,0.2,16:36:57,1,Collister North
1846,Sammie,Hotel,3.2,18:08:40,28,White Water (Downtown)
1847,Paul,Apartment,2.7,18:44:59,23,Garden City
1848,Sammie,Apartment,2.3,19:00:42,19,White Water (Downtown)
1849,Angel,House,1.4,19:24:53,11,Collister North
1850,Sammie,Apartment,1.2,20:15:48,9,White Water (Downtown)
1851,Angel,House,2.1,20:27:08,17,North End
1852,Angel,House,2.8,11:48:20,24,White Water (Downtown)
1853,Sammie,Apartment,0.8,13:00:38,6,Collister North
1854,Sammie,Apartment,2.3,13:54:23,19,Garden City
1855,Angel,House,2.7,15:02:32,23,North End
1856,Paul,Apartment,3.2,16:30:37,28,Garden City
1857,Sammie,Apartment,0.08,16:43:19,1,White Water (Downtown)
1858,Tim,Apartment,3.9,16:56:08,35,West Glennwood
1859,Angel,Apartment,0.4,17:29:49,3,White Water (Downtown)
1860,Angel,House,1.9,18:09:53,15,Bogus Basin
1861,Sammie,House,1.5,18:40:28,12,White Water (Downtown)
1862,Angel,House,1.9,19:03:13,15,Collister South
1863,Sammie,House,3.7,19:49:09,33,West Glennwood
1864,Angel,House,0.9,20:00:10,7,Collister North
1865,Angel,Apartment,3.3,20:35:35,29,Bogus Basin
1866,Sammie,Apartment,0.2,12:20:39,1,Collister North
1867,Sammie,House,2.4,13:06:14,20,North End
1868,Angel,Apartment,2.7,13:25:12,23,Garden City
1869,Sammie,Apartment,0.08,13:52:17,1,White Water (Downtown)
1870,Sammie,House,2.6,13:55:42,22,Collister North
1871,Angel,Apartment,3.3,13:58:17,29,Bogus Basin
1872,Sammie,Apartment,1,14:09:33,8,White Water (Downtown)
1873,Sammie,Apartment,3,15:02:02,26,West Glennwood
1874,Paul,House,4.4,15:45:24,41,Bogus Basin
1875,Angel,House,1.3,16:07:06,10,Collister North
1876,Sammie,Apartment,3.4,16:29:34,30,North End
1877,Angel,House,2.4,16:52:10,20,White Water (Downtown)
1878,Tim,House,2.8,17:10:10,24,White Water (Downtown)
1879,Paul,Apartment,0.7,17:47:27,5,White Water (Downtown)
1880,Sammie,House,2.5,18:05:57,21,White Water (Downtown)
1881,Angel,House,1.2,18:18:32,9,Collister North
1882,Sammie,House,2.4,18:24:31,20,White Water (Downtown)
1883,Angel,House,1.4,18:39:20,11,Collister South
1884,Angel,Apartment,3.1,18:45:39,27,Garden City
1885,Angel,House,3.5,18:48:55,31,Bogus Basin
1886,Sammie,House,2.5,19:04:25,21,North End
1887,Tim,House,1.7,19:23:44,14,Bogus Basin
1888,Tim,House,3.1,19:43:33,27,West Glennwood
1889,Sammie,Apartment,0.7,21:31:19,5,Collister North
1890,Paul,House,1.2,21:42:54,9,Collister North
