Order_ID,Order_Channel,Order_Date,Pizza_Size,Pizza_Type,Side_Order,Order_Amount,Tip,Payment_Method
1341,Website,2/7/2020,Large,thai_ckn,Wings,19.25,4,Card
1342,Call Center,2/7/2020,XLarge,classic_dlx,"Wings , Drink",31.68,3.32,Cash
1343,WhatsApp,2/7/2020,Large,ckn_pesto,Wings,16.07,0.93,Cash
1344,Website,2/7/2020,XLarge,mediterraneo,"Wings , Drink",34.36,3,Card
1345,Call Center,2/7/2020,Large,napolitana,Wings,15.72,3,Card
1346,WhatsApp,2/7/2020,XLarge,veggie_veg,"Wings , Drink",28.16,3,Cash
1347,Call Center,2/7/2020,Large,mexicana,Wings,16.78,3,Card
1348,Call Center,2/7/2020,Large,big_meat,Wings,15.4,5,Card
1349,Website,2/7/2020,Large,prsc_argla,Wings,16.48,3.52,Cash
1350,Website,2/7/2020,Medium,sicilian,Drink,13.97,3,Card
1351,Website,2/8/2020,Large,prsc_argla,Wings,18.83,3,Card
1352,Call Center,2/8/2020,Medium,spin_pesto,Drink,13.6,1.4,Card
1353,Call Center,2/8/2020,XXL,thai_ckn,"Wings,Drink, Pasta",38.76,6,Card
1354,Website,2/8/2020,Large,bbq_ckn,"Wings , Drink",20.83,4.17,Cash
1355,Call Center,2/8/2020,XXL Pizza,big_meat,"Wings, Pasta, Salad",61.61,10,Card
1356,Website,2/8/2020,Large,classic_dlx,Wings,18.18,2,Card
1357,Call Center,2/8/2020,XXL,five_cheese,"Wings,Drink, Pasta",39.78,2,Card
1358,Website,2/8/2020,XXL Pizza,four_cheese,"Wings, Pasta, Salad",66.08,7,Card
1359,Call Center,2/8/2020,XLarge,green_garden,"Wings , Drink",26.38,5,Card
1360,WhatsApp,2/8/2020,XLarge,ital_supr,"Wings , Drink",27.52,5.48,Cash
1361,Website,2/8/2020,XLarge,ital_supr,"Wings , Drink",27.35,7,Card
1362,Website,2/8/2020,Large,sicilian,Wings,17.84,4,Card
1363,Website,2/8/2020,Large,the_greek,"Wings , Drink",20.68,4,Card
1364,Website,2/8/2020,Medium,the_greek,Drink,14.35,2,Card
1365,Website,2/8/2020,Large,prsc_argla,Wings,17.84,4.16,Cash
1366,Website,2/9/2020,Large,sicilian,"Wings , Drink",24.84,5.52,Cash
1367,Website,2/9/2020,Medium,thai_ckn,No Side,10.95,0,Card
1368,Website,2/9/2020,XLarge,pepperoni,"Wings , Drink",32.14,5,Card
1369,Website,2/9/2020,Large,cali_ckn,"Wings , Drink",24.03,5,Card
1370,Call Center,2/9/2020,Medium,five_cheese,Drink,14.94,5.06,Cash
1371,WhatsApp,2/9/2020,XXL Pizza,four_cheese,"Wings, Pasta, Salad",47.49,4,Card
1372,Website,2/9/2020,XXL,southw_ckn,"Wings,Drink, Pasta",39.53,3.47,Cash
1373,Website,2/9/2020,Large,ital_supr,Wings,18.9,6.1,Cash
1374,Website,2/9/2020,Large,calabrese,"Wings , Drink",20.03,2,Card
1375,Website,2/9/2020,Large,cali_ckn,"Wings , Drink",23.67,0,Card
1376,Website,2/9/2020,Large,hawaiian,Wings,16.78,4,Card
1377,Website,2/9/2020,Medium,classic_dlx,Drink,12.54,3.46,Card
1378,Website,2/9/2020,XLarge,ital_supr,"Wings , Drink",32.36,7,Card
1379,Website,2/9/2020,XLarge,peppr_salami,"Wings , Drink",34.77,10,Card
1380,Website,2/9/2020,Large,peppr_salami,Wings,15.71,3,Card
1381,Website,2/11/2020,Medium,soppressata,Drink,12.54,1.46,Cash
1382,Website,2/11/2020,Large,five_cheese,"Wings , Drink",21.36,4,Card
1383,Website,2/11/2020,Large,spicy_ital,"Wings , Drink",21.39,5,Card
1384,Website,2/11/2020,Large,the_greek,Wings,16.08,3.92,Cash
1385,Call Center,2/11/2020,Medium,prsc_argla,No Side,10.26,3,Card
1386,Website,2/11/2020,Large,southw_ckn,"Wings , Drink",21.79,2.21,Cash
1387,Website,2/11/2020,Large,classic_dlx,"Wings , Drink",21.95,3.05,Cash
1388,Website,2/11/2020,Large,brie_carre,Wings,19.21,2,Card
1389,Website,12/2/2020,XLarge,peppr_salami,"Wings , Drink",25.78,3,Card
1390,Call Center,12/2/2020,Large,classic_dlx,Wings,15.44,4.56,Cash
1391,Website,12/2/2020,Large,hawaiian,"Wings , Drink",22.6,4.4,Cash
1392,Website,12/2/2020,Large,ital_supr,"Wings , Drink",22.16,2,Card
1393,Website,12/2/2020,Large,spin_pestoach_supr,"Wings , Drink",21.79,6.21,Cash
1394,Website,12/2/2020,Large,five_cheese,"Wings , Drink",23.14,7,Card
1395,Website,12/2/2020,Medium,ital_supr,Drink,13.68,0,Card
1396,Website,12/2/2020,Medium,spin_pestoach_supr,No Side,10.26,1,Card
1397,Call Center,2/13/2020,Large,spin_pestoach_supr,Wings,18.94,5,Card
1398,Call Center,2/13/2020,Large,big_meat,"Wings , Drink",20.49,1,Card
1399,Call Center,2/13/2020,Large,bbq_ckn,Wings,15.27,1.73,Cash
1400,Website,2/13/2020,Medium,prsc_argla,Drink,13.6,2,Card
1401,Website,2/13/2020,Large,ckn_pesto,"Wings , Drink",24.01,5,Card
1402,Website,2/13/2020,Large,classic_dlx,Wings,18.9,5,Card
1403,Website,2/13/2020,Large,mediterraneo,Wings,15.71,0,Card
1404,Website,2/13/2020,Large,napolitana,"Wings , Drink",24.61,3.39,Cash
1405,Website,2/13/2020,Medium,sicilian,Drink,13.88,1.12,Cash
1406,Call Center,2/13/2020,Medium,pepperoni,No Side,10.92,2,Card
1407,Website,2/14/2020,Large,pepperoni,"Wings , Drink",21,3,Card
1408,Call Center,2/14/2020,XLarge,peppr_salami,"Wings , Drink",30.42,4,Card
1409,Call Center,2/14/2020,XLarge,soppressata,"Wings , Drink",27.35,0,Card
1410,Call Center,2/14/2020,XLarge,green_garden,"Wings , Drink",30,3,Cash
1411,Call Center,2/14/2020,XXL,big_meat,"Wings,Drink, Pasta",37.44,5.56,Cash
1412,Website,2/14/2020,Medium,hawaiian,Drink,13.86,4.14,Cash
1413,Call Center,2/14/2020,Large,big_meat,"Wings , Drink",21.63,7.37,Cash
1414,Website,2/14/2020,Large,thai_ckn,Wings,19.27,5,Card
1415,Call Center,2/14/2020,XLarge,spin_pestoach_supr,"Wings , Drink",27.98,0,Card
1416,Website,2/14/2020,XXL,the_greek,"Wings,Drink, Pasta",38.35,4.65,Cash
1417,Website,2/14/2020,Large,four_cheese,Wings,18.1,5,Card
1418,Website,2/14/2020,XLarge,soppressata,"Wings , Drink",26.84,4,Card
1419,Website,2/14/2020,Large,thai_ckn,Wings,16.78,3.22,Cash
1420,Website,2/14/2020,Large,the_greek,Wings,15.37,2,Card
1421,WhatsApp,2/14/2020,Medium,ckn_pesto,No Side,11.69,3.31,Card
1422,Website,2/14/2020,Large,green_garden,Wings,19.68,3,Card
1423,Website,2/14/2020,Large,ital_supr,Wings,15.27,2.73,Cash
1424,Call Center,2/14/2020,XLarge,mexicana,"Wings , Drink",29.5,5,Card
1425,Website,2/14/2020,XLarge,ckn_pesto,"Wings , Drink",27.16,5,Card
1426,WhatsApp,2/14/2020,Large,green_garden,"Wings , Drink",23.54,1.45,Cash
1427,Website,2/14/2020,Large,bbq_ckn,"Wings , Drink",23.65,2,Card
1428,Website,2/15/2020,Large,hawaiian,"Wings , Drink",22.08,3,Card
1429,Website,2/15/2020,Large,four_cheese,Wings,16.24,3.76,Cash
1430,Website,2/15/2020,Large,the_greek,"Wings , Drink",22.06,2.94,Cash
1431,WhatsApp,2/15/2020,XLarge,sicilian,"Wings , Drink",28.44,0,Cash
1432,WhatsApp,2/15/2020,Medium,spicy_ital,Drink,14.65,1.35,Cash
1433,Website,2/15/2020,XLarge,hawaiian,"Wings , Drink",30.02,2,Card
1434,Website,2/15/2020,XXL,classic_dlx,"Wings,Drink, Pasta",40.44,7,Card
1435,Website,2/15/2020,Medium,green_garden,No Side,11.98,3,Card
1436,Website,2/15/2020,Large,spicy_ital,"Wings , Drink",23.14,3,Card
1437,WhatsApp,2/15/2020,XXL,spin_pestoach_supr,"Wings,Drink, Pasta",43.61,6.49,Cash
1438,WhatsApp,2/15/2020,Large,ckn_pesto,Wings,18.9,6.1,Cash
1439,Call Center,2/16/2020,Large,mexicana,Wings,15.72,3,Card
1440,Website,2/16/2020,Large,veggie_veg,"Wings , Drink",22.42,4,Card
1441,WhatsApp,2/16/2020,XLarge,mediterraneo,"Wings , Drink",30.19,5,Card
1442,Website,2/16/2020,Large,pepperoni,"Wings , Drink",22.42,4,Card
1443,Website,2/16/2020,XLarge,spin_pestoach_supr,"Wings , Drink",34.24,3.76,Cash
1444,Website,2/16/2020,Large,ital_supr,"Wings , Drink",21.23,0,Card
1445,Call Center,2/16/2020,Large,spin_pestoach_supr,"Wings , Drink",22.47,2.53,Cash
1446,Call Center,2/16/2020,XLarge,bbq_ckn,"Wings , Drink",25.78,5,Card
1447,Call Center,2/16/2020,Large,five_cheese,Wings,15.71,3,Card
1448,Website,2/16/2020,Medium,four_cheese,Drink,14.01,2,Card
1449,Website,2/16/2020,Large,pepperoni,Wings,15.27,2,Card
1450,Website,2/16/2020,Large,sicilian,Wings,16.77,1.23,Cash
1451,WhatsApp,2/16/2020,Medium,sicilian,Drink,14.39,3.61,Cash
1452,Website,2/16/2020,Large,soppressata,Wings,18.9,2.1,Cash
1453,WhatsApp,2/16/2020,Large,spicy_ital,Wings,15.44,0,Card
1454,Call Center,2/16/2020,Large,spin_pestoach_supr,"Wings , Drink",21.7,3.3,Cash
1455,Website,2/16/2020,Large,thai_ckn,Wings,18.88,1.12,Cash
1456,Call Center,2/16/2020,Large,mexicana,"Wings , Drink",20.18,0,Cash
1457,WhatsApp,2/16/2020,Large,bbq_ckn,"Wings , Drink",23,5,Card
1458,WhatsApp,2/19/2020,Large,ckn_pesto,Wings,19.42,0.58,Cash
1459,Website,2/19/2020,Large,classic_dlx,"Wings , Drink",23.14,3,Card
1460,Website,2/19/2020,Large,green_garden,Wings,17.84,8,Card
1461,Call Center,2/19/2020,Medium,southw_ckn,Drink,14.65,2,Card
1462,Website,2/19/2020,XLarge,big_meat,"Wings , Drink",28.44,3.56,Cash
1463,Website,2/19/2020,Medium,southw_ckn,Drink,14.65,2,Card
1464,Call Center,2/20/2020,Large,classic_dlx,Wings,19.05,3,Card
1465,WhatsApp,2/20/2020,Large,five_cheese,Wings,17.81,5,Card
1466,Website,2/20/2020,Large,ital_supr,Wings,18.36,3,Card
1467,Website,2/20/2020,XLarge,classic_dlx,"Wings , Drink",32.64,5,Card
1468,Website,2/20/2020,XLarge,napolitana,"Wings , Drink",26.2,10,Card
1469,Website,2/21/2020,Medium,pepperoni,Drink,14.88,3.12,Cash
1470,Call Center,2/21/2020,XLarge,spin_pestoach_supr,"Wings , Drink",28.31,2.5,Card
1471,Website,2/21/2020,Large,big_meat,"Wings , Drink",21.01,4.99,Cash
1472,WhatsApp,2/21/2020,Large,ckn_pesto,Wings,15.27,2,Card
1473,Website,2/21/2020,Large,spin_pestoach_supr,Wings,17.18,2.82,Cash
1474,Call Center,2/21/2020,Large,spin_pestoach_supr,"Wings , Drink",20.78,3.22,Cash
1475,Website,2/21/2020,XLarge,veggie_veg,"Wings , Drink",32.67,2,Cash
1476,Call Center,2/21/2020,Large,bbq_ckn,Wings,17.84,2.16,Cash
1477,Website,2/21/2020,Large,calabrese,Wings,18.88,4,Card
1478,Call Center,2/22/2020,Medium,pepperoni,No Side,10.12,4,Card
1479,Website,2/22/2020,Large,peppr_salami,Wings,17.69,5,Card
1480,WhatsApp,2/22/2020,Large,the_greek,Wings,17.83,2.17,Cash
1481,Website,2/22/2020,Medium,green_garden,Drink,14.65,2,Card
1482,Call Center,2/22/2020,Large,hawaiian,Wings,16.24,1,Card
1483,Website,2/22/2020,XLarge,southw_ckn,"Wings , Drink",28.51,6,Card
1484,Website,2/22/2020,Large,mexicana,Wings,17.82,3,Card
1485,WhatsApp,2/22/2020,Large,mediterraneo,Wings,15.4,6,Card
1486,Call Center,2/22/2020,Large,ital_supr,Wings,15.18,5,Card
1487,WhatsApp,2/22/2020,XXL,sicilian,"Wings,Drink, Pasta",40.77,4.23,Cash
1488,Call Center,2/22/2020,Medium,soppressata,Drink,14.65,3.35,Cash
1489,WhatsApp,2/23/2020,XLarge,brie_carre,"Wings , Drink",25.06,4.94,Cash
1490,Website,2/23/2020,Medium,mexicana,No Side,11.86,0.14,Cash
1491,WhatsApp,2/23/2020,Large,ital_supr,Wings,17.46,0,Cash
1492,Website,2/23/2020,Large,southw_ckn,"Wings , Drink",21.7,5,Card
1493,Website,2/23/2020,Large,peppr_salami,Wings,18.4,4.6,Cash
1494,Website,2/23/2020,XLarge,peppr_salami,"Wings , Drink",31.34,10,Card
1495,Call Center,2/23/2020,Large,cali_ckn,Wings,16.78,0.22,Cash
1496,WhatsApp,2/23/2020,Medium,ital_supr,No Side,9.89,3,Card
1497,Website,2/23/2020,Medium,mediterraneo,Drink,14.66,1.34,Cash
1498,Website,2/23/2020,Large,veggie_veg,Wings,18.18,4.82,Cash
1499,Website,2/23/2020,XLarge,five_cheese,"Wings , Drink",28.42,4,Card
1500,WhatsApp,2/23/2020,Medium,four_cheese,Drink,12.54,2,Card
1501,Website,2/23/2020,Medium,southw_ckn,Drink,14.65,0.35,Cash
1502,Website,2/25/2020,Medium,spin_pesto,Drink,14.94,2.06,Cash
1503,Website,2/25/2020,XXL Pizza,ital_supr,"Wings, Pasta, Salad",48.56,5,Cash
1504,Call Center,2/25/2020,Large,pep_msh_pep,Wings,16.47,5,Card
1505,Website,2/25/2020,Large,thai_ckn,"Wings , Drink",24.71,2,Card
1506,Call Center,2/25/2020,Large,cali_ckn,"Wings , Drink",24.61,3.39,Cash
1507,Website,2/25/2020,Large,spicy_ital,Wings,18.2,3.05,Cash
1508,Call Center,2/26/2020,Large,calabrese,Wings,15.71,4.29,Cash
1509,Website,2/26/2020,Medium,classic_dlx,Drink,13.28,2,Card
1510,Website,2/26/2020,XLarge,prsc_argla,"Wings , Drink",25.33,4,Card
1511,Website,2/26/2020,XLarge,pepperoni,"Wings , Drink",26.6,4,Card
1512,WhatsApp,2/26/2020,Medium,soppressata,No Side,8.83,1.17,Cash
1513,Website,2/26/2020,Large,cali_ckn,Wings,16.73,5,Card
1514,Website,2/27/2020,Large,prsc_argla,Wings,16.12,2.56,Card
1515,Website,2/27/2020,Large,spicy_ital,Wings,15.03,5,Card
1516,Website,2/27/2020,XLarge,prsc_argla,"Wings , Drink",34.1,4,Card
1517,Call Center,2/27/2020,Large,peppr_salami,"Wings , Drink",24.01,5,Card
1518,Call Center,2/27/2020,Large,classic_dlx,"Wings , Drink",22.64,5,Card
1519,Website,2/27/2020,Medium,four_cheese,No Side,9.89,1.11,Card
1520,Website,2/27/2020,Large,mediterraneo,"Wings , Drink",21.91,5,Card
1521,Website,2/27/2020,Large,mexicana,Wings,18.42,1.58,Cash
1522,Website,2/28/2020,XXL,bbq_ckn,"Wings,Drink, Pasta",40.84,2.16,Cash
1523,Call Center,2/28/2020,Large,classic_dlx,Wings,16.24,3,Card
1524,Website,2/28/2020,XLarge,spin_pesto,"Wings , Drink",28.44,6.56,Cash
1525,Website,2/28/2020,XLarge,peppr_salami,"Wings , Drink",30.62,6,Card
1526,Call Center,2/28/2020,Large,mexicana,Wings,19.41,5,Card
1527,WhatsApp,2/28/2020,Large,soppressata,"Wings , Drink",23.12,3,Card
1528,Call Center,2/28/2020,Large,spin_pestoach_supr,Wings,16.08,4,Card
1529,Call Center,2/28/2020,XLarge,pepperoni,"Wings , Drink",34.86,2.14,Cash
1530,Website,2/28/2020,Large,the_greek,Wings,17.03,3,Cash
1531,Call Center,2/28/2020,XLarge,pepperoni,"Wings , Drink",29.88,10.12,Cash
1532,Website,2/28/2020,Medium,bbq_ckn,No Side,8.83,1,Card
1533,Call Center,2/28/2020,Large,ital_supr,Wings,16.74,2.26,Card
1534,Website,2/28/2020,Large,spin_pestoach_supr,Wings,16.45,3.55,Cash
1535,Call Center,2/28/2020,Medium,hawaiian,No Side,3.93,3,Card
1536,Website,2/28/2020,Medium,pepperoni,Drink,13.88,1.12,Cash
1537,Call Center,2/28/2020,XLarge,thai_ckn,"Wings , Drink",26.6,3,Card
1538,Call Center,2/29/2020,Medium,thai_ckn,Drink,14.35,3.65,Cash
1539,Call Center,2/29/2020,Large,four_cheese,"Wings , Drink",24.69,3,Card
1540,Call Center,2/29/2020,Medium,big_meat,Drink,14.65,2.35,Cash
1541,Call Center,2/29/2020,Medium,pepperoni,Drink,14.65,2.35,Cash
1542,Call Center,2/29/2020,Large,five_cheese,Wings,16.77,4.23,Cash
1543,Website,2/29/2020,Large,mexicana,Wings,16.77,4.23,Cash
1544,Website,2/29/2020,XLarge,southw_ckn,"Wings , Drink",32,4,Card
1545,Call Center,2/29/2020,Large,the_greek,"Wings , Drink",24.45,2,Card
1546,Call Center,2/29/2020,Medium,big_meat,No Side,10.26,1.74,Cash
1547,Website,2/29/2020,Large,ital_supr,Wings,19.75,3.25,Cash
1548,WhatsApp,2/29/2020,Medium,mexicana,No Side,8.83,2.17,Cash
1549,Website,2/29/2020,XXL,soppressata,"Wings,Drink, Pasta",36.78,3.22,Card
1550,Website,2/29/2020,Medium,napolitana,Drink,13.28,3,Card
1551,Website,2/29/2020,Large,peppr_salami,Wings,15.4,3,Card
1552,Website,2/29/2020,Large,cali_ckn,Wings,17.82,5,Card
1553,Website,2/29/2020,XLarge,pep_msh_pep,"Wings , Drink",27.97,5,Card
1554,Website,2/29/2020,Large,prsc_argla,Wings,16.78,3.22,Cash
1555,Call Center,2/29/2020,XLarge,veggie_veg,"Wings , Drink",31.6,4.4,Cash
1556,Call Center,2/29/2020,Large,ckn_alfredo,Wings,15.27,3,Card
1557,Call Center,2/29/2020,Large,southw_ckn,"Wings , Drink",21,3,Card
1558,Website,2/29/2020,Medium,prsc_argla,Drink,13.59,4.41,Cash
1559,Website,2/29/2020,Large,spin_pesto,Wings,18.04,4,Card
1560,Website,2/29/2020,XXL,ital_supr,"Wings,Drink, Pasta",35.47,7,Card
1561,WhatsApp,2/29/2020,Large,bbq_ckn,Wings,18.24,4,Card
1562,Call Center,2/29/2020,XLarge,cali_ckn,"Wings , Drink",28.44,2,Card
1563,Call Center,2/29/2020,Large,peppr_salami,Wings,18.84,4,Card
1564,Website,2/29/2020,XLarge,the_greek,"Wings , Drink",26.81,2,Card
1565,WhatsApp,3/1/2020,Medium,calabrese,No Side,11.48,1.52,Cash
1566,Call Center,3/1/2020,Large,four_cheese,"Wings , Drink",21,1,Cash
1567,Website,3/1/2020,Large,mexicana,Wings,15.27,3,Card
1568,Website,3/1/2020,Large,spicy_ital,"Wings , Drink",23.18,5,Card
1569,Website,3/1/2020,Large,ital_supr,"Wings , Drink",21.55,3,Card
1570,Call Center,3/1/2020,Large,spicy_ital,Wings,15.72,1.28,Cash
1571,WhatsApp,3/1/2020,Medium,cali_ckn,Drink,14.88,0.12,Cash
1572,Website,3/1/2020,Large,hawaiian,"Wings , Drink",23.66,2,Card
1573,Website,3/1/2020,Large,cali_ckn,"Wings , Drink",21.18,4.82,Cash
1574,Website,3/1/2020,Large,veggie_veg,"Wings , Drink",24.02,0.03,Cash
1575,WhatsApp,3/1/2020,Large,spin_pestoach_supr,"Wings , Drink",21.28,2,Card
1576,Call Center,3/1/2020,Medium,spin_pestoach_supr,Drink,14.65,2.35,Card
1577,WhatsApp,3/1/2020,Large,classic_dlx,"Wings , Drink",24.61,7,Card
1578,Website,3/1/2020,Large,four_cheese,Wings,16.77,3.23,Cash
1579,Website,3/1/2020,XLarge,the_greek,"Wings , Drink",30.43,2,Cash
1580,Call Center,3/1/2020,Medium,the_greek,No Side,11.48,2,Card
1581,Website,3/1/2020,Medium,classic_dlx,Drink,14.65,3,Card
1582,Call Center,3/1/2020,Large,ital_supr,"Wings , Drink",22.76,4,Card
1583,Call Center,3/1/2020,XLarge,the_greek,"Wings , Drink",26.94,3.06,Card
1584,Call Center,3/1/2020,Large,veggie_veg,Wings,15.72,2.28,Cash
1585,Website,3/1/2020,Medium,calabrese,Drink,12.53,3,Cash
1586,WhatsApp,3/1/2020,XLarge,five_cheese,"Wings , Drink",27.35,6,Card
1587,WhatsApp,3/1/2020,Medium,pep_msh_pep,No Side,9.89,1,Card
1588,WhatsApp,3/1/2020,Large,spin_pesto,"Wings , Drink",23.48,3,Card
1589,Call Center,3/2/2020,Medium,sicilian,No Side,10.41,0.59,Cash
1590,Website,3/2/2020,Medium,pepperoni,No Side,11.48,4,Card
1591,WhatsApp,3/2/2020,Large,classic_dlx,Wings,19.39,5.61,Cash
1592,Website,3/2/2020,Large,mediterraneo,Wings,17.67,3,Card
1593,WhatsApp,3/2/2020,Large,pepperoni,Wings,18.37,3,Card
1594,Call Center,3/2/2020,XLarge,peppr_salami,"Wings , Drink",25.3,5,Card
1595,WhatsApp,3/2/2020,Large,pepperoni,Wings,16.77,3.23,Cash
1596,Call Center,3/2/2020,Large,calabrese,Wings,15.72,3,Cash
1597,WhatsApp,3/2/2020,Large,cali_ckn,Wings,18.88,4,Card
1598,Website,3/2/2020,XLarge,hawaiian,"Wings , Drink",30.92,4.08,Cash
1599,WhatsApp,3/2/2020,XLarge,mexicana,"Wings , Drink",34.57,3,Card
1600,Call Center,3/2/2020,Medium,pepperoni,Drink,14.65,4,Card
1601,WhatsApp,3/3/2020,XXL,pepperoni,"Wings,Drink, Pasta",37.12,2,Card
1602,Call Center,3/3/2020,XXL,peppr_salami,"Wings,Drink, Pasta",39.89,4,Card
1603,Call Center,3/3/2020,XLarge,sicilian,"Wings , Drink",32.67,4,Card
1604,WhatsApp,3/3/2020,Medium,spin_pestoach_supr,Drink,12.01,2,Card
1605,Website,3/3/2020,XXL,spin_pestoach_supr,"Wings,Drink, Pasta",38.46,4,Card
1606,Website,3/3/2020,Medium,classic_dlx,No Side,11.86,3.14,Cash
1607,Website,3/3/2020,XXL,the_greek,"Wings,Drink, Pasta",37.32,8,Card
1608,Website,3/3/2020,XLarge,veggie_veg,"Wings , Drink",26,5,Card
1609,WhatsApp,3/3/2020,XXL Pizza,mexicana,"Wings, Pasta, Salad",66.68,11.32,Cash
1610,Call Center,3/3/2020,XXL,pep_msh_pep,"Wings,Drink, Pasta",35.8,5,Card
1611,WhatsApp,3/3/2020,Large,cali_ckn,Wings,15.71,4.29,Cash
1612,Call Center,3/3/2020,Medium,ckn_alfredo,Drink,12.27,4,Card
1613,WhatsApp,3/4/2020,Large,napolitana,"Wings , Drink",24.61,5,Card
1614,Website,3/4/2020,Medium,pepperoni,Drink,12.87,0,Card
1615,Website,3/4/2020,Large,southw_ckn,Wings,17.12,2,Card
1616,Call Center,3/4/2020,Large,spin_pesto,"Wings , Drink",23.14,5.86,Cash
1617,Call Center,3/4/2020,XLarge,spin_pestoach_supr,"Wings , Drink",26.83,5,Card
1618,Call Center,3/4/2020,Medium,calabrese,Drink,13.95,0,Cash
1619,Website,3/4/2020,Large,cali_ckn,"Wings , Drink",23.51,5,Card
1620,Website,3/4/2020,Medium,ital_supr,Drink,14.65,2,Card
1621,Call Center,3/4/2020,XXL Pizza,soppressata,"Wings, Pasta, Salad",47.22,6.78,Cash
1622,Call Center,3/4/2020,Large,spin_pestoach_supr,Wings,18.9,3,Card
1623,Website,3/4/2020,XLarge,ital_supr,"Wings , Drink",31.74,5,Card
1624,WhatsApp,3/4/2020,Large,peppr_salami,Wings,17.71,3,Card
1625,Call Center,3/4/2020,Large,bbq_ckn,Wings,17.14,3.86,Cash
1626,Website,3/4/2020,XLarge,big_meat,"Wings , Drink",33.72,5,Card
1627,WhatsApp,3/5/2020,Large,hawaiian,"Wings , Drink",24.59,4,Card
1628,WhatsApp,3/5/2020,XLarge,thai_ckn,"Wings , Drink",34.21,4.79,Cash
1629,Website,3/5/2020,Medium,hawaiian,Drink,14.65,3.95,Cash
1630,Website,3/5/2020,Large,four_cheese,"Wings , Drink",20.37,7.23,Cash
1631,Website,3/5/2020,Large,pepperoni,"Wings , Drink",23.14,0,Card
1632,Website,3/5/2020,Medium,cali_ckn,Drink,14.65,3,Card
1633,Website,3/5/2020,Large,pepperoni,Wings,16.5,4,Card
1634,Website,3/5/2020,Medium,peppr_salami,No Side,11.48,3.52,Card
1635,Website,3/5/2020,Medium,sicilian,Drink,14.65,1,Card
1636,Website,3/5/2020,Large,pepperoni,"Wings , Drink",24.69,5,Card
1637,Call Center,3/5/2020,Medium,bbq_ckn,Drink,13.3,3,Card
1638,Call Center,3/5/2020,Large,calabrese,"Wings , Drink",24.04,3,Card
1639,Call Center,3/5/2020,Large,pepperoni,"Wings , Drink",22.13,2.87,Cash
1640,Call Center,3/5/2020,XLarge,big_meat,"Wings , Drink",25.6,0.4,Cash
1641,Website,3/6/2020,Large,ckn_pesto,"Wings , Drink",20.28,9.72,Cash
1642,Website,3/6/2020,Large,ckn_alfredo,Wings,18.9,3,Card
1643,Website,3/6/2020,Large,prsc_argla,Wings,15.72,4.28,Cash
1644,Call Center,3/6/2020,Medium,thai_ckn,Drink,14.65,2,Card
1645,Call Center,3/6/2020,Large,mexicana,Wings,19.84,0.16,Cash
1646,Call Center,3/6/2020,Large,sicilian,Wings,16.78,2,Card
1647,Website,3/6/2020,XLarge,spin_pesto,"Wings , Drink",27.11,4,Card
1648,WhatsApp,3/6/2020,XLarge,ital_supr,"Wings , Drink",28.44,1.56,Cash
1649,Website,3/6/2020,Medium,thai_ckn,Drink,14.1,2,Card
1650,Call Center,3/6/2020,Large,veggie_veg,Wings,17.44,0,-
1651,Call Center,3/6/2020,Medium,bbq_ckn,Drink,12.92,3,Card
1652,Call Center,3/6/2020,Large,classic_dlx,"Wings , Drink",22.26,2.74,Cash
1653,Website,3/6/2020,XXL,napolitana,"Wings,Drink, Pasta",37.92,4,Card
1654,Website,3/6/2020,Medium,peppr_salami,No Side,11.86,3,Card
1655,WhatsApp,3/6/2020,Medium,veggie_veg,No Side,9.33,0,Cash
1656,Website,3/6/2020,Large,ital_supr,"Wings , Drink",21.28,2,Card
1657,Website,3/6/2020,Large,sicilian,"Wings , Drink",22.08,3,Card
1658,Call Center,3/6/2020,Large,bbq_ckn,Wings,17.3,2,Card
1659,WhatsApp,3/6/2020,Medium,ital_supr,Drink,14.73,5.23,Cash
1660,WhatsApp,3/6/2020,Large,napolitana,"Wings , Drink",21.23,3,Card
1661,Call Center,3/6/2020,XLarge,bbq_ckn,"Wings , Drink",27.19,2.81,Cash
1662,Call Center,3/6/2020,Large,prsc_argla,Wings,15.72,4.28,Cash
1663,Call Center,3/6/2020,Large,four_cheese,"Wings , Drink",20.9,5,Card
1664,Call Center,3/6/2020,Large,calabrese,Wings,15.4,3,Card
1665,Website,3/6/2020,Medium,ital_supr,Drink,14.49,0,Card
1666,Call Center,3/6/2020,XLarge,pepperoni,"Wings , Drink",27.24,2,Card
1667,WhatsApp,3/6/2020,Large,bbq_ckn,Wings,15.03,0.97,Cash
1668,Call Center,3/7/2020,Large,mediterraneo,Wings,16.77,2,Card
